time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-10T06:04:09.190Z,39.4080009,-121.2294998,0.59,2.64,md,24,59,0.2049,0.23,nc,nc73480016,2020-11-16T09:44:09.040Z,"7km SSE of Challenge-Brownsville, CA",earthquake,0.51,8.44,0.21,19,automatic,nc,nc
2020-11-10T05:55:07.986Z,61.5331,-146.5913,30.8,1.7,ml,,,,0.78,ak,ak020eh1lakr,2020-11-10T05:59:31.269Z,"46 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-10T05:53:28.350Z,32.9273333,-116.2555,7.27,0.82,ml,39,79,0.04858,0.17,ci,ci39461271,2020-11-10T16:07:39.519Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.18,0.4,0.091,16,reviewed,ci,ci
2020-11-10T05:30:02.780Z,17.9288,-67.1268,5,3.12,md,21,242,0.0795,0.16,pr,pr2020315001,2020-11-10T11:47:58.040Z,"8 km SE of Pole Ojea, Puerto Rico",earthquake,0.68,0.32,0.45,17,reviewed,pr,pr
2020-11-10T05:25:45.220Z,17.9355,-67.1243,6,3.19,md,18,241,0.0724,0.13,pr,pr2020315000,2020-11-10T13:28:21.389Z,"7 km SE of Pole Ojea, Puerto Rico",earthquake,0.58,0.19,0.16,9,reviewed,pr,pr
2020-11-10T05:23:42.550Z,45.6768333333333,-122.493333333333,18.6,1.46,ml,15,75,0.1209,0.1,uw,uw61700681,2020-11-10T19:21:19.590Z,"3 km N of Mill Plain, Washington",earthquake,0.25,0.45,0.175689456198916,6,reviewed,uw,uw
2020-11-10T05:21:23.630Z,19.605,-156.3235,2.72,1.92,md,49,199,,0.33,hv,hv72223742,2020-11-11T09:02:32.040Z,"34 km W of Kailua-Kona, Hawaii",earthquake,0.95,0.95,0.0880187632034197,22,reviewed,hv,hv
2020-11-10T05:16:48.410Z,44.4325,-110.6746667,1.83,0.66,md,10,107,0.06225,0.22,uu,uu60417752,2020-11-10T17:05:23.900Z,"42 km SE of West Yellowstone, Montana",earthquake,0.66,14.31,0.066,6,reviewed,uu,uu
2020-11-10T05:06:37.017Z,54.4171,-159.775,20.22,3.9,mb,,166,0.428,1,us,us7000ccx8,2020-11-11T10:38:00.147Z,"112 km SSE of Sand Point, Alaska",earthquake,5.6,7.1,0.107,23,reviewed,us,us
2020-11-10T05:02:25.660Z,40.7455,-111.8073333,4.86,1.06,md,16,49,0.0353,0.11,uu,uu60417747,2020-11-10T14:10:14.290Z,"4 km NNE of Canyon Rim, Utah",earthquake,0.33,0.62,0.391,11,reviewed,uu,uu
2020-11-10T04:56:12.810Z,38.1407,-118.0363,2.5,1.1,ml,13,152.14,0.03,0.1,nn,nn00782492,2020-11-10T05:38:17.807Z,"28 km SSE of Mina, Nevada",earthquake,,9.9,,,automatic,nn,nn
2020-11-10T04:55:06.549Z,36.34016667,-97.06316667,6.79,1.78,ml,75,26,0,0.24,ok,ok2020wcbs,2020-11-10T13:25:02.806Z,"6 km NW of Morrison, Oklahoma",earthquake,,0.4,0.23,29,reviewed,ok,ok
2020-11-10T04:41:51.012Z,12.2105,140.2602,35,4.8,mb,,97,4.697,0.66,us,us7000ccrj,2020-11-10T05:06:47.040Z,"271 km N of Fais, Micronesia",earthquake,11.6,1.9,0.074,56,reviewed,us,us
2020-11-10T04:28:41.730Z,38.1302,-118.0887,0.3,0.9,ml,14,131.78,0.04,0.23,nn,nn00782488,2020-11-10T04:57:58.013Z,"28 km S of Mina, Nevada",earthquake,,16.8,,,automatic,nn,nn
2020-11-10T04:28:26.290Z,-7.1231,133.8559,10,4.4,mb,,197,2.675,0.33,us,us7000ccrh,2020-11-10T04:48:02.040Z,"205 km SE of Tual, Indonesia",earthquake,10.8,2,0.269,4,reviewed,us,us
2020-11-10T04:28:12.326Z,60.1767,-152.9345,113.2,1.5,ml,,,,0.35,ak,ak020eh0u2ys,2020-11-10T04:32:32.098Z,"71 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-10T04:25:50.870Z,36.7115,-120.8911667,1.5,1.64,md,24,147,0.09258,0.13,nc,nc73480001,2020-11-11T06:24:04.684Z,"30km NE of Pinnacles, CA",earthquake,0.3,1.3,0.135,23,reviewed,nc,nc
2020-11-10T04:23:20.610Z,37.3209991,-121.6873322,5.93,1.52,md,15,77,0.0412,0.05,nc,nc73479996,2020-11-10T04:54:04.637Z,"13km ESE of Alum Rock, CA",earthquake,0.26,0.5,0.19,9,automatic,nc,nc
2020-11-10T04:00:40.420Z,33.3686667,-116.3101667,11.07,0.83,ml,56,48,0.006298,0.2,ci,ci39461255,2020-11-10T15:37:37.317Z,"14km NNE of Borrego Springs, CA",earthquake,0.19,0.29,0.142,28,reviewed,ci,ci
2020-11-10T04:00:09.220Z,38.1532,-117.8753,9.5,1.3,ml,17,69.77,0.004,0.02,nn,nn00782486,2020-11-10T04:29:58.655Z,"33 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-10T03:49:04.828Z,62.7498,-148.8364,8.2,1.9,ml,,,,0.85,ak,ak020eh0d4tv,2020-11-10T03:53:37.796Z,"71 km S of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-10T03:39:23.471Z,63.0863,-150.5379,109.7,1.6,ml,,,,0.2,ak,ak020eh0b13v,2020-11-10T03:42:46.159Z,"66 km N of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-10T03:36:16.364Z,-18.4684,-177.839,458.97,4.4,mb,,80,3.972,0.83,us,us7000ccv2,2020-11-13T00:43:09.040Z,"Fiji region",earthquake,14.6,8.6,0.089,37,reviewed,us,us
2020-11-10T03:32:24.330Z,37.5003333,-121.8255,5.5,1.01,md,21,54,0.04332,0.09,nc,nc73479991,2020-11-10T20:25:04.362Z,"11km NE of Milpitas, CA",earthquake,0.24,0.33,0.337,18,reviewed,nc,nc
2020-11-10T03:29:32.520Z,35.6848333,-117.4993333,10.94,0.76,ml,22,104,0.1027,0.16,ci,ci39461239,2020-11-10T15:16:33.187Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.53,0.14,5,reviewed,ci,ci
2020-11-10T03:21:16.660Z,38.1478,-117.9465,14.3,1.5,ml,19,75.41,0.01,0.1,nn,nn00782482,2020-11-10T04:00:58.289Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-10T03:17:37.588Z,38.1246,-118.0783,5,2.5,ml,31,71.79,0.041,0.1717,nn,nn00782477,2020-11-10T16:46:13.491Z,"29 km S of Mina, Nevada",earthquake,,1.4,0.3,16,reviewed,nn,nn
2020-11-10T03:15:05.370Z,38.8353333,-122.8083333,2.55,0.66,md,33,35,0.012,0.02,nc,nc73479981,2020-11-10T21:35:36.824Z,"8km WNW of Cobb, CA",earthquake,0.2,0.25,0.076,7,reviewed,nc,nc
2020-11-10T03:00:15.820Z,35.6691667,-117.5266667,2.88,2.04,ml,38,68,0.1119,0.15,ci,ci39461231,2020-11-10T04:40:59.480Z,"14km ENE of Ridgecrest, CA",earthquake,0.16,0.48,0.153,47,reviewed,ci,ci
2020-11-10T02:56:44.010Z,19.2145,-155.410666666667,32.63,2.62,ml,50,158,,0.1,hv,hv72223622,2020-11-10T20:51:32.500Z,"7 km E of Pāhala, Hawaii",earthquake,0.43,0.65,0.100949647851055,29,reviewed,hv,hv
2020-11-10T02:52:53.590Z,38.1537,-118.0187,1.8,0.6,ml,10,104.43,0.03,0.11,nn,nn00782474,2020-11-10T03:01:17.173Z,"27 km SSE of Mina, Nevada",earthquake,,12.4,,,automatic,nn,nn
2020-11-10T02:51:40.251Z,38.5373,-118.1113,0,1.3,ml,11,301.38,0.168,0.1147,nn,nn00782613,2020-11-11T02:26:20.005Z,"16 km N of Mina, Nevada",earthquake,,0,0.34,2,reviewed,nn,nn
2020-11-10T02:36:39.256Z,61.3259,-152.2039,110.3,2.1,ml,,,,0.78,ak,ak020egzozi8,2020-11-10T02:39:59.613Z,"63 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-10T02:34:05.564Z,62.2239,-150.0855,35.8,1.6,ml,,,,1.03,ak,ak020egzohjg,2020-11-10T02:37:19.162Z,"11 km S of Talkeetna, Alaska",earthquake,,5,,,automatic,ak,ak
2020-11-10T02:30:57.278Z,38.331,-115.8354,13.6,2.1,ml,12,148.53,1.113,0.2223,nn,nn00782470,2020-11-10T17:48:33.164Z,"76 km N of Rachel, Nevada",earthquake,,6.5,0.19,8,reviewed,nn,nn
2020-11-10T02:02:58.160Z,61.2381,-150.0344,37.3,1.8,ml,,,,0.36,ak,ak020egzhqon,2020-11-10T02:06:35.807Z,"7 km WNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-10T02:02:49.310Z,44.2736667,-115.2086667,15.36,2.63,ml,13,84,0.914,0.31,mb,mb80473904,2020-11-10T15:43:11.830Z,"22 km WNW of Stanley, Idaho",earthquake,0.83,3.6,0.165,11,reviewed,mb,mb
2020-11-10T01:51:54.210Z,12.1646,140.1125,35,4.8,mb,,97,4.849,0.96,us,us7000ccqi,2020-11-10T02:09:50.040Z,"269 km N of Fais, Micronesia",earthquake,15.1,2,0.143,15,reviewed,us,us
2020-11-10T01:48:25.671Z,62.4727,-151.4064,77.8,2.7,ml,,,,0.65,ak,ak020egz63hg,2020-11-10T02:59:08.040Z,"33 km W of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-10T01:44:30.570Z,38.8396667,-122.8236667,1.94,0.12,md,22,65,0.009294,0.02,nc,nc73479971,2020-11-10T21:26:35.034Z,"9km WNW of Cobb, CA",earthquake,0.19,0.38,0.194,2,reviewed,nc,nc
2020-11-10T01:44:21.223Z,38.1561,-117.8968,5.5,2.7,ml,18,65.66,0.02,0.1389,nn,nn00782464,2020-11-10T16:49:31.624Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.28,14,reviewed,nn,nn
2020-11-10T01:43:52.690Z,38.8136667,-122.816,0.75,2.09,md,62,28,0.01076,0.06,nc,nc73479966,2020-11-10T23:40:05.086Z,"7km NW of The Geysers, CA",earthquake,0.1,0.13,0.148,29,reviewed,nc,nc
2020-11-10T01:37:14.212Z,36.9851,-116.4869,10.3,0.3,ml,10,96.21,0.064,0.1222,nn,nn00782611,2020-11-11T02:26:18.735Z,"25 km ENE of Beatty, Nevada",earthquake,,1.7,0.88,7,reviewed,nn,nn
2020-11-10T01:33:44.500Z,40.2805,-123.7255,28.02,1.91,md,13,73,0.07929,0.09,nc,nc73479956,2020-11-10T21:47:05.060Z,"20km NNE of Redway, CA",earthquake,0.69,0.74,0.086,15,reviewed,nc,nc
2020-11-10T01:27:32.250Z,32.7505,-115.8125,10.37,1.42,ml,20,109,0.1223,0.18,ci,ci39461199,2020-11-10T18:01:46.451Z,"17km E of Ocotillo, CA",earthquake,0.35,0.75,0.29,14,reviewed,ci,ci
2020-11-10T01:13:03.103Z,61.4704,-149.9443,34.8,2.3,ml,,,,0.49,ak,ak020egyyjo9,2020-11-10T01:23:20.164Z,"5 km S of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-10T01:00:11.654Z,-19.2309,-67.6353,234.74,4.4,mb,,56,1.534,0.88,us,us7000ccq2,2020-11-10T01:21:57.040Z,"98 km WSW of Challapata, Bolivia",earthquake,8.8,5.3,0.202,7,reviewed,us,us
2020-11-10T00:52:32.920Z,-6.3022,104.0658,36.42,5,mww,,94,2.223,1.44,us,us7000ccq1,2020-11-10T01:09:52.040Z,"163 km SW of Bandar Lampung, Indonesia",earthquake,5.7,6.8,0.098,10,reviewed,us,us
2020-11-10T00:51:42.000Z,38.8241667,-122.8085,1.32,0.59,md,30,36,0.001451,0.02,nc,nc73479946,2020-11-10T21:05:31.525Z,"7km NW of The Geysers, CA",earthquake,0.17,0.28,0.177,5,reviewed,nc,nc
2020-11-10T00:47:21.420Z,36.2243333,-117.8648333,9.09,1.2,ml,17,69,0.1068,0.18,ci,ci39461191,2020-11-10T00:59:49.291Z,"14km ESE of Olancha, CA",earthquake,0.37,1.23,0.379,13,reviewed,ci,ci
2020-11-10T00:42:25.900Z,38.7988333,-122.7825,-0.38,0.42,md,36,51,0.007057,0.05,nc,nc73479941,2020-11-10T21:01:30.902Z,"3km NW of The Geysers, CA",earthquake,0.1,0.26,0.022,5,reviewed,nc,nc
2020-11-10T00:42:11.500Z,38.7988333,-122.7806667,-0.08,1.48,md,42,58,0.007999,0.05,nc,nc73479936,2020-11-10T21:21:07.734Z,"3km NW of The Geysers, CA",earthquake,0.1,0.2,0.1,12,reviewed,nc,nc
2020-11-10T00:40:51.620Z,33.6463333,-116.7025,12.25,0.61,ml,22,69,0.03286,0.08,ci,ci39461183,2020-11-10T00:54:52.469Z,"10km NNW of Anza, CA",earthquake,0.17,0.33,0.22,12,reviewed,ci,ci
2020-11-10T00:40:35.970Z,33.6423333,-116.6946667,11.72,0.48,ml,14,82,0.0317,0.07,ci,ci37304940,2020-11-10T00:59:40.610Z,"10km NNW of Anza, CA",earthquake,0.21,0.44,0.208,6,reviewed,ci,ci
2020-11-10T00:39:42.670Z,33.0486667,-116.389,5.38,1.05,ml,45,100,0.05022,0.17,ci,ci39461175,2020-11-10T01:11:11.682Z,"20km E of Julian, CA",earthquake,0.21,0.61,0.136,22,reviewed,ci,ci
2020-11-10T00:36:22.620Z,38.8315,-122.8198333,1.85,0.12,md,17,53,0.01112,0.02,nc,nc73479931,2020-11-10T20:48:59.023Z,"8km NW of The Geysers, CA",earthquake,0.27,0.4,0.157,3,reviewed,nc,nc
2020-11-10T00:30:23.070Z,38.8135,-122.7916667,3.12,0.38,md,33,45,0.006212,0.03,nc,nc73479926,2020-11-10T20:45:27.632Z,"5km NW of The Geysers, CA",earthquake,0.19,0.23,0.214,6,reviewed,nc,nc
2020-11-10T00:29:42.750Z,33.9925,-116.9651667,17.4,1.02,ml,33,57,0.06006,0.12,ci,ci39461167,2020-11-10T01:05:00.676Z,"7km N of Beaumont, CA",earthquake,0.17,0.45,0.148,20,reviewed,ci,ci
2020-11-10T00:23:05.680Z,38.3283,-118.2057,10.9,0.3,ml,10,231.31,0.108,0.1042,nn,nn00782610,2020-11-11T02:26:17.346Z,"10 km SW of Mina, Nevada",earthquake,,4,0,1,reviewed,nn,nn
2020-11-10T00:17:17.840Z,38.8318333,-122.82,1.81,0.33,md,30,52,0.01145,0.02,nc,nc73479921,2020-11-10T20:59:05.713Z,"8km NW of The Geysers, CA",earthquake,0.17,0.29,0.313,5,reviewed,nc,nc
2020-11-09T23:58:12.431Z,64.8542,-148.9242,0.8,1.3,ml,,,,1.07,ak,ak020efosegx,2020-11-10T00:04:12.307Z,"29 km NNE of Four Mile Road, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-09T23:56:13.702Z,64.8696,-148.9544,11.5,1.5,ml,,,,0.5,ak,ak020eforz4p,2020-11-10T00:43:45.673Z,"30 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-09T23:51:55.480Z,37.6625,-113.0966667,-0.24,1.66,ml,17,96,0.06738,0.15,uu,uu60417737,2020-11-10T14:50:21.530Z,"3 km WSW of Cedar City, Utah",earthquake,0.52,1.28,0.16,3,reviewed,uu,uu
2020-11-09T23:49:37.930Z,38.1953,-117.8162,9.9,1.6,ml,22,68.29,0.038,0.09,nn,nn00782452,2020-11-10T00:13:51.375Z,"33 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-09T23:45:04.340Z,35.6931667,-117.5195,4.93,0.32,ml,12,145,0.1162,0.08,ci,ci39461143,2020-11-10T00:43:08.074Z,"13km SW of Searles Valley, CA",earthquake,0.39,0.32,0.148,3,reviewed,ci,ci
2020-11-09T23:37:04.091Z,60.3787,-152.4442,96.2,1.8,ml,,,,0.38,ak,ak020efonvto,2020-11-09T23:59:10.917Z,"56 km NW of Ninilchik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-09T23:32:16.200Z,44.3111667,-115.1066667,6.5,1.81,ml,8,110,0.9,0.21,mb,mb80473894,2020-11-11T00:43:47.570Z,"16 km NW of Stanley, Idaho",earthquake,0.53,1.47,0.259,9,reviewed,mb,mb
2020-11-09T23:26:54.615Z,61.5161,-146.6122,30.7,1.8,ml,,,,0.73,ak,ak020efolmt1,2020-11-09T23:32:37.118Z,"45 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-09T23:23:22.890Z,34.4306667,-119.3166667,8.41,1.54,ml,14,73,0.03674,0.21,ci,ci39461127,2020-11-10T00:17:19.361Z,"7km WSW of Ojai, CA",earthquake,0.48,0.68,0.336,10,reviewed,ci,ci
2020-11-09T23:18:24.736Z,35.4249,45.0833,10,4.8,mb,,72,0.376,0.98,us,us7000ccpb,2020-11-11T02:24:26.336Z,"25 km ESE of Jamjamāl, Iraq",earthquake,3.3,1.7,0.063,78,reviewed,us,us
2020-11-09T23:16:21.875Z,60.3557,-152.4211,105.2,2.5,ml,,,,0.44,ak,ak020efojf3p,2020-11-09T23:29:56.460Z,"53 km NW of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-09T23:14:45.510Z,38.7891667,-122.8076667,3.17,0.27,md,18,84,0.003689,0.04,nc,nc73479911,2020-11-10T20:40:56.704Z,"5km WNW of The Geysers, CA",earthquake,0.25,0.3,0.113,5,reviewed,nc,nc
2020-11-09T23:12:25.920Z,35.9018333,-117.4581667,4.55,0.44,ml,14,103,0.1213,0.09,ci,ci39461119,2020-11-10T00:41:04.974Z,"16km NNW of Searles Valley, CA",earthquake,0.25,0.43,0.118,6,reviewed,ci,ci
2020-11-09T23:08:34.110Z,38.18,-117.8595,11,1.9,ml,23,66.23,0.011,0.11,nn,nn00782446,2020-11-09T23:12:54.332Z,"31 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-09T23:02:31.520Z,34.2946667,-119.6403333,5.92,2.01,ml,33,90,0.1312,0.31,ci,ci39461111,2020-11-10T16:47:10.826Z,"15km SSE of Santa Barbara, CA",earthquake,0.56,31.61,0.157,36,reviewed,ci,ci
2020-11-09T23:00:49.611Z,61.3947,-149.8131,29.8,1.7,ml,,,,0.79,ak,ak020efog1sv,2020-11-09T23:05:13.428Z,"8 km SSW of Knik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-09T23:00:46.540Z,38.8343333,-122.8835,2.42,0.49,md,31,71,0.003884,0.02,nc,nc73479906,2020-11-10T20:31:25.091Z,"12km ENE of Cloverdale, CA",earthquake,0.23,0.26,0.096,6,reviewed,nc,nc
2020-11-09T22:50:38.880Z,38.128,-118.0162,2.4,1,ml,10,204.85,0.039,0.1,nn,nn00782445,2020-11-09T22:55:06.850Z,"30 km SSE of Mina, Nevada",earthquake,,12,,,automatic,nn,nn
2020-11-09T22:44:32.330Z,56.3083333333333,-158.983333333333,11.86,0.98,ml,6,188,,0.18,av,av91011968,2020-11-10T20:47:55.770Z,"14 km WNW of Chignik Lake, Alaska",earthquake,0.78,1.68,0.209394621001744,6,reviewed,av,av
2020-11-09T22:41:24.200Z,38.1332,-117.9522,8.6,1.2,ml,11,150.6,0.036,0.08,nn,nn00782443,2020-11-09T22:51:27.174Z,"31 km SSE of Mina, Nevada",earthquake,,2.4,,,automatic,nn,nn
2020-11-09T22:33:42.930Z,37.6375,-118.9406667,3.59,0.62,md,15,81,0.02537,0.06,nc,nc73479901,2020-11-10T19:50:20.051Z,"3km E of Mammoth Lakes, CA",earthquake,0.29,0.4,0.256,14,reviewed,nc,nc
2020-11-09T22:24:51.147Z,38.1537,-117.8933,8.3,2.8,ml,28,44.75,0.017,0.1404,nn,nn00782438,2020-11-10T02:27:28.219Z,"32 km SE of Mina, Nevada",earthquake,,0.5,0.23,15,reviewed,nn,nn
2020-11-09T22:18:17.390Z,35.9043333,-117.691,6.9,-0.2,ml,7,185,0.05456,0.04,ci,ci39461055,2020-11-10T00:02:07.513Z,"20km E of Little Lake, CA",earthquake,0.33,0.25,0.182,3,reviewed,ci,ci
2020-11-09T22:15:19.010Z,35.8193333,-117.6485,7.47,0.65,ml,15,67,0.0416,0.08,ci,ci39461047,2020-11-09T23:58:17.487Z,"22km N of Ridgecrest, CA",earthquake,0.17,0.38,0.07,6,reviewed,ci,ci
2020-11-09T22:09:11.080Z,39.3636667,-123.2553333,7.38,1.1,md,17,109,0.07398,0.06,nc,nc73479891,2020-11-10T20:48:04.514Z,"10km ESE of Willits, CA",earthquake,0.22,0.59,0.145,12,reviewed,nc,nc
2020-11-09T22:07:43.370Z,47.7386666666667,-117.544,-0.58,2.09,ml,7,171,0.4964,0.18,uw,uw61700586,2020-11-09T23:36:10.030Z,"9 km W of Town and Country, Washington",explosion,1.05,31.61,0.136355902158094,6,reviewed,uw,uw
2020-11-09T22:01:35.545Z,54.1574,-159.9417,17.62,4,mb,,189,0.705,0.84,us,us7000ccpe,2020-11-10T06:04:14.600Z,"136 km SSE of Sand Point, Alaska",earthquake,6.2,9,0.111,22,reviewed,us,us
2020-11-09T21:58:29.999Z,60.5477,-150.9558,36.6,2.1,ml,,,,0.73,ak,ak020efnlkm7,2020-11-09T22:14:30.040Z,"7 km ENE of Ridgeway, Alaska",earthquake,,3.4,,,automatic,ak,ak
2020-11-09T21:56:05.710Z,17.8298,-66.9446,10,2.57,md,12,263,0.1593,0.19,pr,pr2020314007,2020-11-09T22:19:07.619Z,"16 km SSW of Guánica, Puerto Rico",earthquake,0.77,0.87,0.23,8,reviewed,pr,pr
2020-11-09T21:53:04.670Z,33.2103333,-116.7336667,12.35,0.81,ml,34,40,0.03312,0.14,ci,ci39461031,2020-11-09T23:54:23.260Z,"4km SE of Lake Henshaw, CA",earthquake,0.19,0.45,0.084,20,reviewed,ci,ci
2020-11-09T21:47:57.198Z,61.2811,-146.7935,7.7,2.2,ml,,,,0.91,ak,ak020efnj9tz,2020-11-09T21:52:53.630Z,"29 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-09T21:38:15.206Z,61.5486,-149.9131,41.5,1.6,ml,,,,0.47,ak,ak020efnh95f,2020-11-09T21:51:13.141Z,"3 km NE of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-09T21:38:10.400Z,48.0968333333333,-121.925333333333,-0.37,1.81,ml,14,57,0.09858,0.23,uw,uw61700581,2020-11-11T20:27:32.226Z,"3 km ENE of Granite Falls, Washington",explosion,0.55,31.61,0.080726418363914,6,reviewed,uw,uw
2020-11-09T21:29:36.140Z,36.6112,-115.1502,11.7,1.6,ml,8,268.34,0.786,0.28,nn,nn00782431,2020-11-09T21:44:06.194Z,"41 km NNW of Nellis Air Force Base, Nevada",earthquake,,2.9,,,automatic,nn,nn
2020-11-09T21:23:24.080Z,35.8061667,-117.6283333,6.87,0.93,ml,20,74,0.02681,0.09,ci,ci39461007,2020-11-09T23:47:19.570Z,"21km WNW of Searles Valley, CA",earthquake,0.15,0.29,0.11,12,reviewed,ci,ci
2020-11-09T21:23:02.570Z,36.012,-120.5735,3.87,2.13,md,43,111,0.03002,0.06,nc,nc73479886,2020-11-10T22:54:05.777Z,"18km NW of Parkfield, CA",earthquake,0.13,0.17,0.253,42,reviewed,nc,nc
2020-11-09T21:07:21.598Z,60.3509,-152.7551,126.2,2.4,ml,,,,0.59,ak,ak020efnamfy,2020-11-09T22:58:35.040Z,"68 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-09T21:04:50.080Z,36.1133333,-117.8821667,6.76,0.35,ml,14,81,0.02251,0.13,ci,ci39460991,2020-11-10T00:47:31.992Z,"10km NE of Coso Junction, CA",earthquake,0.24,0.45,0.137,5,reviewed,ci,ci
2020-11-09T21:03:39.997Z,62.8112,-150.5742,83.5,2.1,ml,,,,0.41,ak,ak020efn9szj,2020-11-09T21:14:57.536Z,"36 km NNE of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-09T21:00:05.100Z,36.2407,-115.462,6,1.3,ml,13,289.45,0.489,0.3,nn,nn00782427,2020-11-09T21:11:27.352Z,"16 km E of Mount Charleston, Nevada",earthquake,,26.4,,,automatic,nn,nn
2020-11-09T20:59:27.550Z,33.5986667,-116.8053333,6.43,0.6,ml,17,74,0.03477,0.1,ci,ci39460975,2020-11-09T21:18:13.334Z,"13km WNW of Anza, CA",earthquake,0.23,0.38,0.286,20,reviewed,ci,ci
2020-11-09T20:56:27.800Z,38.8143349,-122.8188324,2.73,0.91,md,26,51,0.009753,0.01,nc,nc73479881,2020-11-09T21:14:05.233Z,"7km NW of The Geysers, CA",earthquake,0.2,0.46,0.14,4,automatic,nc,nc
2020-11-09T20:56:08.420Z,38.814167,-122.8184967,2.61,2.24,md,34,51,0.009881,0.04,nc,nc73479876,2020-11-09T23:47:05.635Z,"7km NW of The Geysers, CA",earthquake,0.19,0.32,0.2,11,automatic,nc,nc
2020-11-09T20:36:21.939Z,62.5098,-151.126,83.3,1.9,ml,,,,0.34,ak,ak020efmverk,2020-11-09T20:47:53.494Z,"Central Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-11-09T20:31:01.639Z,37.8907,27.0016,13.8,4.4,mb,,48,1.364,1.15,us,us7000ccln,2020-11-10T05:24:20.511Z,"15 km N of Samos, Greece",earthquake,5.3,5.9,0.179,9,reviewed,us,us
2020-11-09T20:30:21.199Z,-18.9121,169.1693,137.54,4.2,mb,,202,2.77,0.94,us,us7000cea1,2020-11-13T19:05:20.040Z,"70 km N of Isangel, Vanuatu",earthquake,9.8,3.9,0.199,7,reviewed,us,us
2020-11-09T20:26:07.070Z,55.6829,161.6813,79.45,4.1,mb,,142,3.201,0.52,us,us7000ce9w,2020-11-13T18:33:28.040Z,"78 km SW of Ust’-Kamchatsk Staryy, Russia",earthquake,13.8,10.4,0.09,34,reviewed,us,us
2020-11-09T20:20:15.227Z,21.6969,143.1479,294.41,4,mb,,140,5.446,0.64,us,us7000ce9r,2020-11-13T18:24:06.040Z,"Mariana Islands region",earthquake,15.1,8.8,0.173,9,reviewed,us,us
2020-11-09T19:59:27.698Z,32.2058,141.9132,10,4.1,mb,,172,1.989,0.66,us,us7000ce9p,2020-11-13T18:09:01.040Z,"Izu Islands, Japan region",earthquake,5.6,1.9,0.214,6,reviewed,us,us
2020-11-09T19:59:16.246Z,65.1716,-152.5245,3.7,1.6,ml,,,,0.53,ak,ak020efmew39,2020-11-09T20:12:49.029Z,"20 km W of Tanana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-09T19:58:04.562Z,36.7514,-116.2845,7.7,0,ml,7,211.77,0.063,0.0647,nn,nn00782460,2020-11-10T02:27:38.495Z,"45 km ESE of Beatty, Nevada",earthquake,,2.7,0.53,3,reviewed,nn,nn
2020-11-09T19:54:11.192Z,63.1146,-151.5631,0,2.1,ml,,,,1.03,ak,ak020efmdt06,2020-11-09T20:08:08.297Z,"48 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-09T19:45:24.010Z,35.8716667,-117.6861667,5.4,0.57,ml,20,50,0.08143,0.11,ci,ci39460919,2020-11-09T21:44:16.350Z,"21km ESE of Little Lake, CA",earthquake,0.14,0.56,0.167,11,reviewed,ci,ci
2020-11-09T19:30:50.969Z,36.483,-98.7345,8.48,1.7,ml,27,79,0.008098410816,0.09,ok,ok2020wbjc,2020-11-10T15:47:00.651Z,"17 km SE of Waynoka, Oklahoma",earthquake,,0.2,0.2,6,reviewed,ok,ok
